site,plot,treatment,sample.n,time_mean,dt_mean,SRP_mean,DO_mean,temp_mean,dSRPdt_mean,Flux_mean,time_sd,dt_sd,SRP_sd,DO_sd,temp_sd,dSRPdt_sd,Flux_sd,time_se,dt_se,SRP_se,DO_se,temp_se,dSRPdt_se,Flux_se,time_median,dt_median,SRP_median,DO_median,temp_median,dSRPdt_median,Flux_median,time_mode,dt_mode,SRP_mode,DO_mode,temp_mode,dSRPdt_mode,Flux_mode,site_plot
CVH,F,N2,0,0,0,0.005,NA,20,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,0.005,NA,20,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,N2,1,1,1,0.6483246666666667,0.23,20,NA,NA,0,0,0.21688670016009126,0.009999999999999995,0,NA,NA,0,0,0.12521959472107835,0.005773502691896255,0,NA,NA,1,1,0.556387,0.23,20,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,N2,2,1.83333333333333,0.833333333333333,0.6224073333333333,1.2966666666666666,20.3,-0.031100799999999967,-0.006220159999999993,0,0,0.4422160253612858,0.49802945026708345,0,0.273101859247278,0.0546203718494556,0,0,0.25531354128230477,0.287537437176062,0,0.15767543195260322,0.03153508639052065,1.83333333333333,0.833333333333333,0.386997,1.36,20.3,-0.173826,-0.0347652,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,N2,3,2.83333333333333,1,0.6927776666666666,0.8033333333333333,20.9,0.0703703333333333,0.014074066666666659,0,0,0.34804644172341903,0.3932344508474981,0,0.09940567139923831,0.019881134279847664,0,0,0.20094470681950738,0.2270340160514377,0,0.05739189114132572,0.011478378228265146,2.83333333333333,1,0.537025,0.94,20.9,0.10211300000000001,0.020422600000000003,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,N2,4,3.89583333333333,1.0625,0.7942170000000001,0.4766666666666667,20.3,0.09547231372549025,0.019094462745098052,0,0,0.4029760892311106,0.2742869543622761,0,0.05465592935607487,0.010931185871214976,0,0,0.23265835359456438,0.15835964693626273,0,0.031555615526538995,0.006311123105307801,3.89583333333333,1.0625,0.592535,0.36,20.3,0.07726399999999997,0.015452799999999996,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,N2,5,4.91666666666667,1.02083333333333,0.915425,0.8266666666666667,19.5,0.11873436734693876,0.023746873469387753,0,0,0.3349591968061185,0.8517237423797304,0,0.10095256610046648,0.020190513220093294,0,0,0.19338878244355337,0.49174293193813284,0,0.05828499121348781,0.011656998242697562,4.91666666666667,1.02083333333333,0.82455,0.35,19.5,0.10126922448979593,0.020253844897959186,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,N2,6,5.85416666666667,0.9375,1.0872046666666666,0.6599999999999999,19,0.18323164444444442,0.03664632888888889,0,0,0.29439758764353574,0.6496922348312314,0,0.0828948617500328,0.01657897235000656,0,0,0.16997052647477182,0.37509998667022104,0,0.04785937074581825,0.00957187414916365,5.85416666666667,0.9375,1.078475,0.3,19,0.17278826666666672,0.03455765333333335,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,N2,7,6.82291666666667,0.96875,1.2163573333333333,1.3533333333333333,18.3,0.13331888172043005,0.026663776344086013,0,0,0.3865812839058991,1.4520445355888136,0,0.11730703000955293,0.023461406001910587,0,0,0.223192808326742,0.8383383034975267,0,0.0677272453538509,0.013545449070770179,6.82291666666667,0.96875,1.292595,0.52,18.3,0.1788593548387097,0.035771870967741946,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,N2,8,7.85416666666667,1.03125,1.3165826666666667,0.8966666666666666,18.6,0.09718820202020204,0.019437640404040408,0,0,0.3761146762442717,0.9856131763188504,0,0.047766260945579106,0.009553252189115822,0,0,0.21714990957579922,0.5690440326645304,0,0.027577863615112008,0.005515572723022401,7.85416666666667,1.03125,1.444075,0.42,18.6,0.09304824242424246,0.018609648484848494,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,N2,9,8.89583333333333,1.04166666666667,1.3282326666666666,0.56,18.9,0.011184000000000015,0.0022368000000000036,0,0,0.4852113662068659,0.3304542328371661,0,0.11289578081611376,0.022579156163222754,0,0,0.28013691289340015,0.1907878402833891,0,0.06518040944455628,0.013036081888911255,8.89583333333333,1.04166666666667,1.436865,0.4,18.9,-0.006921599999999941,-0.0013843199999999884,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,N2,10,9.8125,0.916666666666667,1.4925433333333333,0.38,20.1,0.17924800000000002,0.03584960000000001,0,0,0.5362557257580878,0.17521415467935234,0,0.06425071314084727,0.012850142628169454,0,0,0.3096073876209101,0.1011599393699568,0,0.037095166527493596,0.007419033305498719,9.8125,0.916666666666667,1.64738,0.39,20.1,0.20119090909090917,0.04023818181818184,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,N2,11,10.7291666666667,0.916666666666667,1.7228533333333333,0.55,19.1,0.25124727272727276,0.050249454545454555,0,0,0.49145144303209987,0.23065125189341593,0,0.10914774960105787,0.021829549920211574,0,0,0.2837396229282129,0.13316656236958788,0,0.06301648261361263,0.012603296522722527,10.7291666666667,0.916666666666667,1.767215,0.53,19.1,0.2795727272727273,0.05591454545454547,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,N2,12,11.78125,1.05208333333333,1.8206016666666667,0.6333333333333333,19,0.09290930693069313,0.01858186138613863,0,0,0.5096562897270409,0.14189197769195175,0,0.08144842068135584,0.016289684136271174,0,0,0.294250196068093,0.08192137151629672,0,0.04702426760545068,0.00940485352109014,11.78125,1.05208333333333,1.96378,0.66,19,0.05012435643564376,0.010024871287128753,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,O2,0,0,0,0.005,NA,20,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,0.005,NA,20,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,O2,1,1,1,1.2863566666666668,9.15,20,NA,NA,0,0,0.6392466326139962,0.03605551275463986,0,NA,NA,0,0,0.3690692154182525,0.02081665999466131,0,NA,NA,1,1,1.0179,9.14,20,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,O2,2,1.83333333333333,0.833333333333333,0.89750966666666665,7.47,20.3,-0.4666164000000001,-0.09332328000000004,0,0,0.14468353020414357,0.4703190406521936,0,0.7108028924140363,0.14216057848280728,0,0,0.08353307511066764,0.2715388247255505,0,0.4103822412760085,0.0820764482552017,1.83333333333333,0.833333333333333,0.944986,7.25,20.3,-0.1080744000000001,-0.02161488000000002,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,O2,3,2.83333333333333,1,1.0341546666666668,6.8966666666666665,20.9,0.13664500000000004,0.027329000000000013,0,0,0.23124264825142735,0.03511884584284218,0,0.10373650009037322,0.020747300018074642,0,0,0.13350800521608353,0.020275875100993903,0,0.05989229625196662,0.011978459250393323,2.83333333333333,1,1.14914,6.9,20.9,0.13665000000000016,0.027330000000000035,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,O2,4,3.89583333333333,1.0625,1.055208,5.336666666666667,20.3,0.01981490196078435,0.00396298039215687,0,0,0.1722919616726213,0.4964205206609946,0,0.1258382378408229,0.025167647568164583,0,0,0.0994728104508966,0.28660852123487945,0,0.07265274049174726,0.014530548098349453,3.89583333333333,1.0625,1.053485,5.38,20.3,0.0745552941176471,0.01491105882352942,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,O2,5,4.91666666666667,1.02083333333333,1.2261346666666668,4.633333333333334,19.5,0.1674383673469388,0.03348767346938776,0,0,0.27823208790564274,2.2019612470098866,0,0.11707004635873192,0.023414009271746385,0,0,0.16063737084951446,1.271302918706282,0,0.06759042277925584,0.01351808455585117,4.91666666666667,1.02083333333333,1.142935,5.03,19.5,0.11285877551020412,0.022571755102040826,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,O2,6,5.85416666666667,0.9375,1.4072550000000001,4.83,19,0.19319502222222226,0.03863900444444446,0,0,0.33250373114447906,0.9842255838983255,0,0.10756769127670952,0.02151353825534191,0,0,0.19197111868281996,0.5682429058070149,0,0.062104235514714806,0.012420847102942964,5.85416666666667,0.9375,1.22154,5.29,19,0.23738240000000002,0.04747648000000001,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,O2,7,6.82291666666667,0.96875,1.5471516666666667,NA,18.3,0.1444094623655913,0.028881892473118263,0,0,0.31689636943066,NA,0,0.01691014078371342,0.003382028156742685,0,0,0.18296020419600667,NA,0,0.009763074333511413,0.001952614866702283,6.82291666666667,0.96875,1.375085,NA,18.3,0.14907354838709674,0.02981470967741935,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,O2,8,7.85416666666667,1.03125,1.6125033333333334,5.3966666666666665,18.6,0.06337131313131315,0.012674262626262634,0,0,0.3715309278624503,0.3002221399786057,0,0.05560106081835215,0.011120212163670432,0,0,0.21450348121365712,0.1733333333333335,0,0.03210128743070437,0.006420257486140875,7.85416666666667,1.03125,1.430225,5.41,18.6,0.05346909090909109,0.01069381818181822,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,O2,9,8.89583333333333,1.04166666666667,1.8437366666666666,4.806666666666667,18.9,0.22198399999999996,0.0443968,0,0,0.49491707967934706,0.41356176483487106,0,0.12190098194977753,0.02438019638995551,0,0,0.2857405091794145,0.23876999625394954,0,0.07037956474318377,0.014075912948636755,8.89583333333333,1.04166666666667,1.637685,4.71,18.9,0.19916159999999997,0.03983232,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,O2,10,9.8125,0.916666666666667,1.9027283333333334,3.5,20.1,0.06435454545454558,0.012870909090909117,0,0,0.4474767615847033,0.41581245772583586,0,0.09565265037607118,0.019130530075214237,0,0,0.25835082875703047,0.24006943440041123,0,0.055225083443325856,0.011045016688665173,9.8125,0.916666666666667,1.794,3.65,20.1,0.037636363636363614,0.007527272727272723,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,O2,11,10.7291666666667,0.916666666666667,2.0639966666666667,3.0166666666666666,19.1,0.17592909090909084,0.03518581818181817,0,0,0.5732955551095207,0.9617865321022817,0,0.14680476078257737,0.029360952156515477,0,0,0.3309923430676977,0.555287713212209,0,0.08475776815613967,0.016951553631227936,10.7291666666667,0.916666666666667,1.986245,3.19,19.1,0.20972181818181818,0.04194436363636364,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
CVH,F,O2,12,11.78125,1.05208333333333,2.1282966666666665,2.7333333333333334,19,0.061116831683168345,0.01222336633663367,0,0,0.6653289675103087,0.28589042189855424,0,0.1389597887638182,0.02779195775276364,0,0,0.38412785849173253,0.16505891204186598,0,0.08022847144932398,0.016045694289864795,11.78125,1.05208333333333,2.17932,2.8,19,0.08976950495049495,0.01795390099009899,numeric,numeric,numeric,numeric,numeric,numeric,numeric,CVH-F
DM,2,N2,0,0,0,0.005,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0.005,NA,NA,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,N2,1,1,1,0.31717666666666666,3.103333333333333,19.53333333333333,NA,NA,0,0,0.014406846751920869,4.8302829454736225,0.32145502536643106,NA,NA,0,0,0.0083177968503952,2.7887651588312545,0.18559214542766697,NA,NA,1,1,0.31368,0.4,19.4,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,N2,2,1.9375,0.9375,0.37417666666666666,0.66,20,0.06079999999999999,0.012159999999999999,0,0,0.018261747817044607,0.13892443989449804,0,0.01297580599937183,0.0025951611998743665,0,0,0.010543425018043765,0.08020806277010643,0,0.007491585086689688,0.0014983170173379378,1.9375,0.9375,0.3719,0.73,20,0.06449066666666668,0.012898133333333337,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,N2,3,2.35416666666667,0.416666666666667,0.39648,0.6266666666666667,20.266666666666666,0.05352799999999997,0.010705599999999994,0,0,0.024965734517534234,0.14977761292440647,0.0577350269189634,0.01671450244548131,0.0033429004890962624,0,0,0.014413973544215123,0.08647414514048565,0.03333333333333381,0.009650122486269293,0.0019300244972538588,2.35416666666667,0.416666666666667,0.39085,0.67,20.3,0.045479999999999916,0.009095999999999984,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,N2,4,3.69791666666667,1.34375,0.42621333333333333,NA,NA,0.02212713178294575,0.00442542635658915,0,0,0.03442112863247419,NA,NA,0.010803440016745646,0.0021606880033491296,0,0,0.01987304788176971,NA,NA,0.006237369001842074,0.001247473800368415,3.69791666666667,1.34375,0.433386,NA,NA,0.024337116279069794,0.0048674232558139595,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,N2,5,4.66666666666667,0.96875,0.49969,NA,NA,0.07584688172043011,0.015169376344086024,0,0,0.022816509373696958,NA,NA,0.012131321297614085,0.0024262642595228178,0,0,0.013173117828871558,NA,NA,0.007004021616803332,0.0014008043233606669,4.66666666666667,0.96875,0.50615,NA,NA,0.0751112258064516,0.015022245161290321,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,N2,6,6.02083333333333,1.35416666666667,0.539831,2.0533333333333332,20.6,0.029642584615384614,0.005928516923076923,0,0,0.06438305855580333,1.0373684655576019,0,0.03132603110481948,0.006265206220963895,0,0,0.037171576188444494,0.5989249628385105,0,0.018086092491010116,0.003617218498202023,6.02083333333333,1.35416666666667,0.573444,2.56,20.6,0.04568935384615385,0.00913787076923077,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,N2,7,6.9375,0.916666666666667,0.512664,0.9233333333333333,20.4,-0.029636727272727273,-0.005927345454545455,0,0,0.04188581277712061,0.31659648345067465,0,0.028751092957450063,0.005750218591490013,0,0,0.024182785282096855,0.18278706494473593,0,0.01659945125847975,0.00331989025169595,6.9375,0.916666666666667,0.527552,1.07,20.4,-0.030951272727272678,-0.006190254545454536,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,N2,8,8.71458333333333,1.77708333333333,0.588764,0.47333333333333333,20.5,0.04282297772567408,0.008564595545134817,0,0,0.06014279299300958,0.33080709383768253,0,0.013602525600431134,0.0027205051200862277,0,0,0.03472345772433002,0.1909915646770238,0,0.007853421817067692,0.0015706843634135388,8.71458333333333,1.77708333333333,0.616911,0.34,20.5,0.04042522860492379,0.008085045720984759,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,N2,9,10.9375,2.22291666666667,0.62046,0.41666666666666663,20.7,0.014258744142455475,0.002851748828491095,0,0,0.0453953334936533,0.05033222956847166,0,0.006643975920839435,0.0013287951841678873,0,0,0.02620900801251357,0.029059326290271154,0,0.0038359012863860395,7.671802572772081e-4,10.9375,2.22291666666667,0.642434,0.41,20.7,0.011481761949390797,0.0022963523898781595,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,N2,10,12.7708333333333,1.83333333333333,0.7411933333333334,0.7233333333333334,21.166666666666668,0.06585454545454551,0.013170909090909103,0,0,0.036644892322578046,0.3329164059239697,0.057735026918961346,0.006045534235975109,0.0012091068471950218,0,0,0.021156938446865288,0.19220937657784665,0.033333333333332625,0.003490390818535328,6.980781637070656e-4,12.7708333333333,1.83333333333333,0.7523,0.64,21.2,0.06562527272727285,0.013125054545454571,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,N2,11,14.8541666666667,2.08333333333333,0.7522700000000001,0.9266666666666666,20,0.0053167999999999965,0.0010633599999999993,0,0,0.038567534274309014,0.6389313995518872,0,0.005945381481452619,0.0011890762962905236,0,0,0.022266976295252427,0.36888721552498643,0,0.0034325675987516855,6.865135197503371e-4,14.8541666666667,2.08333333333333,0.74954,0.63,20,0.007132800000000045,0.001426560000000009,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,O2,0,0,0,0.005,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0.005,NA,NA,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,O2,1,1,1,0.29490333333333335,8.716666666666667,19.9,NA,NA,0,0,0.08751020588099043,0.05507570547286087,0,NA,NA,0,0,0.050524040922229396,0.03179797338056477,0,NA,NA,1,1,0.33909,8.69,19.9,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,O2,2,1.9375,0.9375,0.31447,7.8133333333333335,20.066666666666666,0.02087111111111112,0.004174222222222225,0,0,0.11170456167945873,0.14468356276140498,0.0577350269189634,0.029026389872614838,0.005805277974522969,0,0,0.06449265875534466,0.08353309390761128,0.03333333333333381,0.016758394006557206,0.0033516788013114415,1.9375,0.9375,0.37272,7.74,20.1,0.02262400000000001,0.0045248000000000016,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,O2,3,2.35416666666667,0.416666666666667,0.37361,7.613333333333333,20.266666666666666,0.14193599999999995,0.02838719999999999,0,0,0.12512484805185578,0.19629909152447267,0.0577350269189634,0.10393281676159846,0.020786563352319692,0,0,0.07224086470504996,0.11333333333333329,0.03333333333333381,0.060005639734944924,0.012001127946988984,2.35416666666667,0.416666666666667,0.40635,7.5,20.3,0.11925599999999996,0.023851199999999993,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,O2,4,3.69791666666667,1.34375,0.38902966666666666,NA,NA,0.01147510077519381,0.002295020155038762,0,0,0.1669821955309408,NA,NA,0.06666624371797332,0.013333248743594666,0,0,0.0964072155396634,NA,NA,0.038489773756433095,0.0076979547512866205,3.69791666666667,1.34375,0.439264,NA,NA,-0.024314790697674424,-0.004862958139534885,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,O2,5,4.66666666666667,0.96875,0.39685333333333334,NA,NA,0.008076043010752685,0.001615208602150537,0,0,0.14621634393368388,NA,NA,0.04347347276408868,0.008694694552817737,0,0,0.08441804553003529,NA,NA,0.025099421202954466,0.005019884240590893,4.66666666666667,0.96875,0.47758999999999996,NA,NA,0.026191483870967747,0.0052382967741935495,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,O2,6,6.02083333333333,1.35416666666667,0.4476793333333333,6.763333333333334,20.5,0.03753304615384615,0.00750660923076923,0,0,0.13013043723254503,0.16072751268321586,0,0.013361621759485251,0.0026723243518970504,0,0,0.07513084296597357,0.09279607271383367,0,0.007714335919648771,0.0015428671839297543,6.02083333333333,1.35416666666667,0.511482,6.83,20.5,0.0359593846153846,0.00719187692307692,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,O2,7,6.9375,0.916666666666667,0.43062866666666666,8.09,20.4,-0.018600727272727265,-0.003720145454545453,0,0,0.1335044388562917,0.1442220510185596,0,0.02255633960106002,0.004511267920212004,0,0,0.07707882371168996,0.08326663997864532,0,0.013022908740604619,0.002604581748120924,6.9375,0.916666666666667,0.498201,8.05,20.4,-0.02303345454545451,-0.0046066909090909025,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,O2,8,8.71458333333333,1.77708333333333,0.5384623333333334,8.543333333333333,20.5,0.060680140679953115,0.012136028135990623,0,0,0.2110385384244625,0.02081665999466188,0,0.043815790082556136,0.008763158016511226,0,0,0.1218431569687486,0.01201850425154695,0,0.025297058198919923,0.005059411639783984,8.71458333333333,1.77708333333333,0.654526,8.55,20.5,0.08393359906213364,0.01678671981242673,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,O2,9,10.9375,2.22291666666667,0.568853,6.713333333333334,20.7,0.013671527647610109,0.002734305529522022,0,0,0.19561246018850642,0.8695017730478378,0,0.009316763874197605,0.001863352774839521,0,0,0.11293690654667914,0.502007082730026,0,0.005379036130744168,0.0010758072261488336,10.9375,2.22291666666667,0.662684,6.95,20.7,0.015240337394564181,0.0030480674789128363,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,O2,10,12.7708333333333,1.83333333333333,0.6937833333333333,7.82,21.1,0.0681438181818182,0.01362876363636364,0,0,0.2553896985654146,0.010000000000000231,0,0.032611943129437805,0.006522388625887562,0,0,0.14744931121499952,0.0057735026918963915,0,0.018828514144577684,0.0037657028289155374,12.7708333333333,1.83333333333333,0.81489,7.82,21.1,0.08302145454545452,0.016604290909090904,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,2,O2,11,14.8541666666667,2.08333333333333,0.7085866666666667,8.476666666666667,19.9,0.007105599999999991,0.0014211199999999982,0,0,0.2086648389962558,0.046188021535170105,0,0.026758183830746084,0.005351636766149217,0,0,0.1204727009648982,0.026666666666666693,0,0.015448844637706745,0.003089768927541349,14.8541666666667,2.08333333333333,0.8224499999999999,8.45,19.9,0.009916800000000059,0.0019833600000000117,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-2
DM,F,N2,0,0,0,0.005,NA,18.8,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,0.005,NA,18.8,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-F
DM,F,N2,1,1,1,0.070918,0.45666666666666667,18.8,NA,NA,0,0,0.022066457078561565,0.21079215671683166,0,NA,NA,0,0,0.012740074934368843,0.12170090842352455,0,NA,NA,1,1,0.079174,0.34,18.8,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-F
DM,F,N2,2,2,1,0.053408,1.0466666666666666,20.2,-0.017509999999999998,-0.003502,0,0,0.018407930600694903,0.3134219732777735,0,0.012555496047548256,0.0025110992095096515,0,0,0.010627823687535152,0.18095426064186623,0,0.007248919022861269,0.001449783804572254,2,1,0.047633,1.1,20.2,-0.013655,-0.0027310000000000004,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-F
DM,F,N2,3,2.82291666666667,0.822916666666667,0.05440133333333333,0.8033333333333333,20.5,0.0012070886075949327,2.4141772151898658e-4,0,0,0.016392401359573077,0.47056703383612986,0,0.0026621430378997455,5.324286075799491e-4,0,0,0.009464157337613905,0.2716820036570533,0,0.0015369889995527062,3.0739779991054123e-4,2.82291666666667,0.822916666666667,0.048365,0.72,20.5,8.89518987341768e-4,1.779037974683536e-4,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-F
DM,F,N2,4,3.83333333333333,1.01041666666667,0.06648,0.9333333333333333,20.5,0.011954144329896912,0.0023908288659793826,0,0,0.011649522007361503,0.3995414037785487,0,0.0046939837705534,9.387967541106801e-4,0,0,0.006725854666880634,0.23067533702394605,0,0.0027100727935007404,5.420145587001482e-4,3.83333333333333,1.01041666666667,0.062191,0.81,20.5,0.013683463917525777,0.0027366927835051555,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-F
DM,F,N2,5,4.875,1.04166666666667,0.08612,0.5533333333333333,20.6,0.0188544,0.00377088,0,0,0.013060573341166922,0.34443189941312535,0,0.005943825638357841,0.0011887651276715682,0,0,0.007540525534293573,0.19885784984366203,0,0.003431669332322099,6.863338664644198e-4,4.875,1.04166666666667,0.08866,0.38,20.6,0.017335680000000003,0.003467136000000001,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-F
DM,F,N2,6,5.69444444444444,0.819444444444444,0.09160533333333333,0.43,20,0.006693966101694915,0.001338793220338983,0,0,0.011971288039861595,0.05291502622129181,0,0.0016696205652617171,3.3392411305234346e-4,0,0,0.006911626372360639,0.030550504633038933,0,9.639558827983875e-4,1.9279117655967754e-4,5.69444444444444,0.819444444444444,0.09483,0.41,20,0.007529491525423723,0.0015058983050847447,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-F
DM,F,N2,7,6.8125,1.11805555555556,0.077962,0.44,19.3,-0.012202732919254661,-0.002440546583850932,0,0,0.014235918621571286,0.1682260384126072,0,0.0032400805000094386,6.480161000018877e-4,0,0,0.008219111448325789,0.09712534856222309,0,0.0018706613488765067,3.7413226977530133e-4,6.8125,1.11805555555556,0.078265,0.5,19.3,-0.013214906832298146,-0.002642981366459629,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-F
DM,F,N2,8,7.79166666666667,0.979166666666667,0.06342766666666666,0.59,19.1,-0.014843574468085105,-0.0029687148936170214,0,0,0.02430896345657983,0.2946183972531247,0,0.010469232925135557,0.0020938465850271117,0,0,0.01403478659537714,0.17009801096230767,0,0.006044414447535907,0.0012088828895071816,7.79166666666667,0.979166666666667,0.061076,0.43,19.1,-0.01755472340425532,-0.0035109446808510645,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-F
DM,F,N2,9,8.875,1.08333333333333,0.095681,0.32666666666666666,19.7,0.02977230769230769,0.0059544615384615395,0,0,0.02842512165321373,0.05507570547286104,0,0.004012737412099319,8.025474824198637e-4,0,0,0.01641125163823081,0.031797973380564865,0,0.002316755025062824,4.6335100501256483e-4,8.875,1.08333333333333,0.091196,0.3,19.7,0.027803076923076927,0.005560615384615386,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-F
DM,F,N2,10,9.83333333333333,0.958333333333333,0.10065233333333333,0.4533333333333333,20.4,0.005187478260869568,0.0010374956521739137,0,0,0.02966469290812452,0.14047538337136983,0,0.02520728796225603,0.005041457592451207,0,0,0.017126918435933274,0.08110350040397625,0,0.014553434490548934,0.002910686898109787,9.83333333333333,0.958333333333333,0.111671,0.44,20.4,-0.0028278260869565113,-5.655652173913023e-4,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-F
DM,F,N2,11,10.8819444444444,1.04861111111111,0.09138833333333334,0.5533333333333333,20.3,-0.00883454304635762,-0.0017669086092715238,0,0,0.021913420096674397,0.17953644012660308,0,0.011830925659707602,0.00236618513194152,0,0,0.012651718991680319,0.10365541203644142,0,0.0068305881143946355,0.0013661176228789268,10.8819444444444,1.04861111111111,0.099766,0.62,20.3,-0.0036181192052980185,-7.236238410596038e-4,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-F
DM,F,N2,12,11.8854166666667,1.00347222222222,0.06375549999999999,0.585,20.1,-0.019321411764705875,-0.0038642823529411756,0,0,0.03189970821966872,0.09192388155425119,0,0.008363610073149145,0.0016727220146298288,0,0,0.0225565,0.065,0,0.005913965397923877,0.0011827930795847753,11.8854166666667,1.00347222222222,0.06375549999999999,0.585,20.1,-0.019321411764705875,-0.0038642823529411756,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-F
DM,F,O2,0,0,0,0.005,NA,18.8,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,0.005,NA,18.8,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-F
DM,F,O2,1,1,1,0.021088213333333335,8.453333333333333,18.8,NA,NA,0,0,0.011078353905546318,0.14189197769195144,0,NA,NA,0,0,0.006396090609545109,0.08192137151629654,0,NA,NA,1,1,0.027376,8.48,18.8,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,DM-F
